Date of collision,Grid,Number of Incidents,Implied vehicules,Serious injury,Light injury,Total victims,Trucks and car,Heavy tractor,Tool equipment,Bus,Bicycle,Moped,Motorcycle,Emergency vehicule,Snowmobile,VHR,Other types,Non-Precise vehicule,Pedestrian death,Pedestrian injury,Pedestrian victims,Motorcycle death,Motorcycle injuries,Motorcycle victims,Bicycle death,Bicycle injury,Bicycle victims,Severity: Inferior damages,Severity: Material damages,Severity: Serious injury,Severity: Light injury,Severity: Death
2013-07-07,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-07,GRID_45.458333155|-73.791669355,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-07,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-07,GRID_45.541666485|-73.541669365,16,31,1,5,6,26,0,0,0,2,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,1,4,6,1,5,0
2013-07-07,GRID_45.541666485|-73.625002695,15,31,0,3,3,22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,4,0,1,0
2013-07-07,GRID_45.541666485|-73.70833602500002,6,11,1,0,1,7,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,2,1,0,0
2013-07-07,GRID_45.624999815|-73.541669365,3,5,1,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
2013-07-07,GRID_45.624999815|-73.625002695,3,6,0,5,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2013-07-08,GRID_45.458333155|-73.625002695,20,39,0,1,1,23,1,0,0,0,1,1,0,0,0,0,13,0,0,0,0,1,1,0,0,0,12,7,0,1,0
2013-07-08,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-08,GRID_45.458333155|-73.791669355,3,5,0,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2013-07-08,GRID_45.458333155|-73.875002685,3,4,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0
2013-07-08,GRID_45.458333155|-73.958336015,1,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-08,GRID_45.541666485|-73.541669365,26,51,0,2,2,31,2,0,0,4,0,1,0,0,0,0,13,0,0,0,0,1,1,0,1,1,13,11,0,2,0
2013-07-08,GRID_45.541666485|-73.625002695,25,51,0,4,4,36,3,0,0,2,0,1,0,0,0,0,8,0,0,0,0,1,1,0,1,1,15,6,0,4,0
2013-07-08,GRID_45.541666485|-73.70833602500002,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2013-07-08,GRID_45.624999815|-73.541669365,7,14,0,2,2,9,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,0,0,2,0
2013-07-08,GRID_45.624999815|-73.625002695,2,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2013-07-09,GRID_45.458333155|-73.625002695,19,37,0,1,1,25,2,0,1,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,0,0,10,8,0,1,0
2013-07-09,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-09,GRID_45.458333155|-73.791669355,3,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2013-07-09,GRID_45.458333155|-73.875002685,4,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2013-07-09,GRID_45.541666485|-73.541669365,15,30,0,2,2,14,7,1,0,0,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,6,7,0,2,0
2013-07-09,GRID_45.541666485|-73.625002695,12,26,0,3,3,17,4,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,7,2,0,3,0
2013-07-09,GRID_45.541666485|-73.70833602500002,9,18,0,2,2,12,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,1,1,0,0,0,3,4,0,2,0
2013-07-09,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-09,GRID_45.624999815|-73.541669365,6,12,0,1,1,7,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,1,0
2013-07-09,GRID_45.624999815|-73.625002695,7,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0
2013-07-10,GRID_45.458333155|-73.625002695,16,29,0,2,2,22,0,0,1,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,12,2,0,2,0
2013-07-10,GRID_45.458333155|-73.70833602500002,7,11,0,3,3,7,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,0,0,3,0
2013-07-10,GRID_45.458333155|-73.791669355,3,5,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2013-07-10,GRID_45.541666485|-73.541669365,23,50,1,7,8,28,4,0,1,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,12,4,1,6,0
2013-07-10,GRID_45.541666485|-73.625002695,16,34,0,4,4,26,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,8,0,3,0
2013-07-10,GRID_45.541666485|-73.70833602500002,6,13,0,2,2,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,1,0
2013-07-10,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-10,GRID_45.624999815|-73.541669365,10,20,1,1,2,15,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,5,1,1,0
2013-07-10,GRID_45.624999815|-73.625002695,6,11,0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0
2013-07-11,GRID_45.458333155|-73.625002695,12,22,1,2,3,10,2,1,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,6,3,1,2,0
2013-07-11,GRID_45.458333155|-73.70833602500002,6,10,0,3,3,7,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,1,0,3,0
2013-07-11,GRID_45.458333155|-73.791669355,7,13,0,2,2,8,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,2,0,2,0
2013-07-11,GRID_45.458333155|-73.875002685,6,11,0,2,2,7,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,1,0
2013-07-11,GRID_45.541666485|-73.541669365,17,33,0,13,13,21,2,0,0,1,0,1,0,0,0,0,8,0,1,1,0,0,0,0,0,0,7,4,0,6,0
2013-07-11,GRID_45.541666485|-73.625002695,21,44,0,9,9,29,6,0,0,1,1,0,0,0,0,0,7,0,1,1,0,0,0,0,1,1,9,6,0,6,0
2013-07-11,GRID_45.541666485|-73.70833602500002,3,6,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2013-07-11,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-11,GRID_45.624999815|-73.541669365,9,18,0,2,2,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,2,0
2013-07-11,GRID_45.624999815|-73.625002695,6,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0
2013-07-12,GRID_45.458333155|-73.625002695,18,38,0,4,4,27,2,1,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,2,10,4,0,4,0
2013-07-12,GRID_45.458333155|-73.70833602500002,4,7,0,1,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0
2013-07-12,GRID_45.458333155|-73.791669355,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2013-07-12,GRID_45.458333155|-73.875002685,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2013-07-12,GRID_45.458333155|-73.958336015,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-12,GRID_45.541666485|-73.541669365,25,47,0,4,4,26,3,0,2,1,0,1,2,0,0,1,8,0,0,0,0,1,1,0,1,1,14,7,0,4,0
2013-07-12,GRID_45.541666485|-73.625002695,23,44,0,6,6,26,4,1,0,3,0,1,0,0,0,0,9,0,0,0,0,1,1,0,3,3,11,7,0,5,0
2013-07-12,GRID_45.541666485|-73.70833602500002,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2013-07-12,GRID_45.541666485|-73.791669355,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-12,GRID_45.624999815|-73.541669365,7,14,0,1,1,9,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,1,0
2013-07-12,GRID_45.624999815|-73.625002695,9,19,0,3,3,12,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,5,2,0,2,0
2013-07-13,GRID_45.458333155|-73.625002695,9,18,0,2,2,12,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,1,0,0,0,2,5,0,2,0
2013-07-13,GRID_45.458333155|-73.70833602500002,3,6,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2013-07-13,GRID_45.458333155|-73.791669355,4,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2013-07-13,GRID_45.458333155|-73.875002685,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2013-07-13,GRID_45.541666485|-73.541669365,8,18,0,2,2,15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,2,0
2013-07-13,GRID_45.541666485|-73.625002695,14,32,0,4,4,23,1,0,0,1,0,1,0,0,0,0,6,0,0,0,0,1,1,0,1,1,3,7,0,4,0
2013-07-13,GRID_45.541666485|-73.70833602500002,2,4,0,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0
2013-07-13,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-13,GRID_45.624999815|-73.541669365,3,6,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2013-07-13,GRID_45.624999815|-73.625002695,6,12,0,3,3,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,2,0
2013-07-14,GRID_45.458333155|-73.625002695,9,18,0,1,1,13,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,2,0,1,0
2013-07-14,GRID_45.458333155|-73.70833602500002,3,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2013-07-14,GRID_45.458333155|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-14,GRID_45.458333155|-73.958336015,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-14,GRID_45.541666485|-73.541669365,17,34,0,5,5,22,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,12,2,0,3,0
2013-07-14,GRID_45.541666485|-73.625002695,6,11,0,5,5,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,4,0
2013-07-14,GRID_45.541666485|-73.70833602500002,5,10,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2013-07-14,GRID_45.624999815|-73.541669365,6,12,0,5,5,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,4,0
2013-07-14,GRID_45.624999815|-73.625002695,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-15,GRID_45.458333155|-73.625002695,22,42,0,8,8,31,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,5,0,6,0
2013-07-15,GRID_45.458333155|-73.70833602500002,5,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2013-07-15,GRID_45.458333155|-73.791669355,7,15,0,4,4,10,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,2,0
2013-07-15,GRID_45.458333155|-73.875002685,4,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2013-07-15,GRID_45.541666485|-73.541669365,23,43,0,5,5,29,1,0,0,2,1,1,2,0,0,0,7,0,0,0,0,0,0,0,1,1,8,11,0,4,0
2013-07-15,GRID_45.541666485|-73.625002695,29,50,1,9,10,35,2,0,1,3,1,1,0,0,0,0,7,0,2,2,0,0,0,0,3,3,12,8,1,8,0
2013-07-15,GRID_45.541666485|-73.70833602500002,6,13,0,1,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0
2013-07-15,GRID_45.541666485|-73.791669355,2,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-15,GRID_45.624999815|-73.541669365,3,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2013-07-15,GRID_45.624999815|-73.625002695,9,19,0,3,3,13,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,4,0,2,0
2013-07-16,GRID_45.458333155|-73.625002695,17,32,0,5,5,22,1,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,5,8,0,4,0
2013-07-16,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-16,GRID_45.458333155|-73.791669355,2,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2013-07-16,GRID_45.541666485|-73.541669365,24,45,0,9,9,30,1,0,0,4,0,0,1,0,0,1,8,0,2,2,0,0,0,0,3,3,11,4,0,9,0
2013-07-16,GRID_45.541666485|-73.625002695,16,34,0,5,5,28,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,6,6,0,4,0
2013-07-16,GRID_45.541666485|-73.70833602500002,7,12,0,0,0,7,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,2,0,0,0
2013-07-16,GRID_45.541666485|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-16,GRID_45.624999815|-73.541669365,9,17,0,3,3,11,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,2,4,0,3,0
2013-07-16,GRID_45.624999815|-73.625002695,6,11,0,1,1,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,1,0
2013-07-17,GRID_45.458333155|-73.625002695,25,53,0,0,0,40,2,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,14,11,0,0,0
2013-07-17,GRID_45.458333155|-73.70833602500002,5,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2013-07-17,GRID_45.458333155|-73.791669355,7,14,0,0,0,10,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,0,0,0
2013-07-17,GRID_45.458333155|-73.875002685,4,7,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2013-07-17,GRID_45.541666485|-73.541669365,20,39,0,2,2,25,3,0,0,2,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,1,10,8,0,2,0
2013-07-17,GRID_45.541666485|-73.625002695,18,34,0,3,3,21,2,0,1,2,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1,10,6,0,2,0
2013-07-17,GRID_45.541666485|-73.70833602500002,5,10,0,1,1,6,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,2,0,1,0
2013-07-17,GRID_45.624999815|-73.541669365,17,28,0,5,5,22,1,0,0,0,0,1,0,0,0,0,4,0,1,1,0,1,1,0,0,0,10,3,0,4,0
2013-07-17,GRID_45.624999815|-73.625002695,9,17,0,0,0,11,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0
2013-07-18,GRID_45.458333155|-73.625002695,18,34,0,2,2,20,2,0,0,0,1,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,11,5,0,2,0
2013-07-18,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-18,GRID_45.458333155|-73.791669355,8,19,0,3,3,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,2,0,2,0
2013-07-18,GRID_45.458333155|-73.875002685,4,8,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2013-07-18,GRID_45.541666485|-73.541669365,29,58,0,4,4,38,2,0,2,1,2,1,1,0,0,0,10,0,1,1,0,1,1,0,0,0,16,9,0,4,0
2013-07-18,GRID_45.541666485|-73.625002695,24,49,0,3,4,35,3,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,14,6,0,3,1
2013-07-18,GRID_45.541666485|-73.70833602500002,5,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0
2013-07-18,GRID_45.624999815|-73.541669365,14,27,0,5,5,21,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,3,0
2013-07-18,GRID_45.624999815|-73.625002695,7,13,0,0,0,8,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0
2013-07-19,GRID_45.458333155|-73.625002695,12,23,0,2,2,14,1,0,0,1,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,6,4,0,2,0
2013-07-19,GRID_45.458333155|-73.70833602500002,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2013-07-19,GRID_45.458333155|-73.791669355,4,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2013-07-19,GRID_45.458333155|-73.875002685,4,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2013-07-19,GRID_45.541666485|-73.541669365,29,59,0,7,7,37,4,2,0,3,1,0,0,0,0,0,12,0,1,1,0,0,0,0,2,2,13,10,0,6,0
2013-07-19,GRID_45.541666485|-73.625002695,23,47,0,2,2,41,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,9,12,0,2,0
2013-07-19,GRID_45.541666485|-73.70833602500002,8,14,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0
2013-07-19,GRID_45.624999815|-73.541669365,11,20,0,2,2,13,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,2,0,2,0
2013-07-19,GRID_45.624999815|-73.625002695,7,15,0,0,0,11,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,5,0,0,0
2013-07-20,GRID_45.458333155|-73.625002695,14,27,0,4,4,21,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,0,2,0
2013-07-20,GRID_45.458333155|-73.70833602500002,4,7,0,2,2,5,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,2,0
2013-07-20,GRID_45.458333155|-73.791669355,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-20,GRID_45.458333155|-73.875002685,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-20,GRID_45.541666485|-73.541669365,15,31,0,0,0,20,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,4,0,0,0
2013-07-20,GRID_45.541666485|-73.625002695,14,28,0,4,4,17,1,0,0,2,0,1,1,0,0,0,6,0,0,0,0,0,0,0,1,1,3,8,0,3,0
2013-07-20,GRID_45.541666485|-73.70833602500002,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2013-07-20,GRID_45.541666485|-73.791669355,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-20,GRID_45.624999815|-73.541669365,4,8,0,1,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0
2013-07-20,GRID_45.624999815|-73.625002695,9,16,0,0,0,9,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0
2013-07-21,GRID_45.458333155|-73.625002695,10,19,0,4,4,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,1,0,2,0
2013-07-21,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-21,GRID_45.458333155|-73.791669355,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2013-07-21,GRID_45.458333155|-73.875002685,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-21,GRID_45.541666485|-73.541669365,12,23,0,1,1,19,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5,0,1,0
2013-07-21,GRID_45.541666485|-73.625002695,14,30,4,4,8,23,0,0,0,0,0,0,1,0,0,0,5,0,2,2,0,0,0,0,0,0,6,5,1,2,0
2013-07-21,GRID_45.541666485|-73.70833602500002,4,10,0,2,2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0
2013-07-21,GRID_45.541666485|-73.791669355,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2013-07-21,GRID_45.624999815|-73.541669365,5,10,0,1,1,7,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,2,2,0,1,0
2013-07-21,GRID_45.624999815|-73.625002695,3,5,0,2,2,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0
2013-07-22,GRID_45.458333155|-73.625002695,12,23,0,4,4,15,2,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,2,0
2013-07-22,GRID_45.458333155|-73.70833602500002,4,6,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0
2013-07-22,GRID_45.458333155|-73.791669355,4,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2013-07-22,GRID_45.458333155|-73.875002685,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-22,GRID_45.541666485|-73.541669365,19,39,0,3,3,28,1,0,0,2,0,2,0,0,0,0,6,0,0,0,0,1,1,0,1,1,12,4,0,3,0
2013-07-22,GRID_45.541666485|-73.625002695,21,44,0,2,2,26,3,0,0,3,0,0,0,0,0,0,12,0,1,1,0,0,0,0,1,1,9,10,0,2,0
2013-07-22,GRID_45.541666485|-73.70833602500002,3,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2013-07-22,GRID_45.624999815|-73.541669365,8,13,0,1,1,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,1,0
2013-07-22,GRID_45.624999815|-73.625002695,4,8,0,1,1,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,0
2013-07-23,GRID_45.458333155|-73.625002695,14,29,0,4,4,19,1,0,0,1,0,0,2,0,0,0,6,0,1,1,0,0,0,0,1,1,7,3,0,4,0
2013-07-23,GRID_45.458333155|-73.70833602500002,4,11,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2013-07-23,GRID_45.458333155|-73.875002685,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-23,GRID_45.541666485|-73.541669365,17,33,0,7,7,22,2,0,0,0,0,0,1,0,0,0,7,0,1,1,0,0,0,0,0,0,8,5,0,4,0
2013-07-23,GRID_45.541666485|-73.625002695,23,47,0,9,9,32,1,0,1,1,1,0,1,0,0,0,8,0,1,1,0,0,0,0,1,1,10,6,0,7,0
2013-07-23,GRID_45.541666485|-73.70833602500002,4,8,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2013-07-23,GRID_45.541666485|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
